Product ID,Product Position,Product Category,brand,name,description,price,currency,terms,section,season,material,origin
201626,Front of Store,clothing,Zara,BELTED WASHED EFFECT BOMBER JACKET WHITE,Ribbed sweater with round neck and long sleeves. Ripped hem.,16.95,USD,t-shirts,MAN,Winter,Wool,Spain
201627,Front of Store,clothing,Zara,KNIT TEXTURED POCKET JACKET STONE,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,32.99,USD,jackets,WOMAN,Winter,Polyester,Turkey
201628,Aisle,clothing,Zara,SLIM FAUX LEATHER BOXY FIT JACKET IVORY,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,49.99,USD,jackets,WOMAN,Autumn,Wool,Spain
201629,Front of Store,clothing,Zara,KNIT TECHNICAL JACKET WITH POCKETS GREY,Round neck long sleeve sweater. Contrasting piping detail. Rib trim.,42.0,USD,jackets,WOMAN,Winter,Wool Blend,Cambodia
201630,End-cap,clothing,Zara,UTILITY CONTRAST SOLE LEATHER SNEAKERS KHAKI,Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.,22.99,USD,t-shirts,WOMAN,Autumn,Cotton,Spain
201631,Front of Store,clothing,Zara,RIBBED ADHERENT STRIPES SNEAKERS BROWN,Round neck long sleeve sweater. Openwork detail with rips.,59.99,USD,jackets,WOMAN,Autumn,Wool Blend,Spain
201632,End-cap,clothing,Zara,LINEN QUILTED STRUCTURED OVERSHIRT GREY,V-neck sweater with long sleeves. Rib trim.,50.95,USD,shoes,MAN,Summer,Cotton,Portugal
201633,End-cap,clothing,Zara,STRETCH ZIPPERED JACKET,Quilted jacket made of technical fabric. High collar and long sleeves. Flap pocket at chest and hidden in-seam pockets at side hip. Interior pocket. Interior elastic hem. Cropped length. Front zip closure.,15.95,USD,sweaters,WOMAN,Spring,Cotton,China
201634,Front of Store,clothing,Zara,RIB COLLAR JACKET CHARCOAL,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,31.0,USD,sweaters,WOMAN,Autumn,Wool Blend,Turkey
201635,Aisle,clothing,Zara,CROPPED CHUNKY SNEAKERS WHITE,Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.,29.99,USD,jeans,WOMAN,Autumn,Polyester,China
201636,End-cap,clothing,Zara,OVERSIZED FINE KNIT CROP SWEATER SKY BLUE,Relaxed fit jacket. Contrasting lapel collar and long sleeves with buttoned cuffs. Front pouch pockets. Interior pocket. Washed effect. Front zip closure.,43.95,USD,jackets,WOMAN,Autumn,Wool Blend,Cambodia
201637,Aisle,clothing,Zara,OVERSIZED TEXTURED WEAVE OVERSHIRT CHARCOAL,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,84.99,USD,jackets,WOMAN,Winter,Wool,India
201638,Front of Store,clothing,Zara,TAILORED COLORBLOCK KNIT CROP SWEATER GREY,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.95,USD,jackets,MAN,Autumn,Wool,Bangladesh
201639,End-cap,clothing,Zara,RIBBED ABSTRACT PRINT T-SHIRT WHITE,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,39.95,USD,jeans,WOMAN,Spring,Linen Blend,Bangladesh
201640,Front of Store,clothing,Zara,OVERSIZED TEXT T-SHIRT BROWN,Varsity jacket with stretchy collar and contrasting hood. Long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqu̩ and contrast front and back patches. Rib trim. Front snap button closure.,22.95,USD,jackets,MAN,Summer,Linen Blend,Bangladesh
201641,Aisle,clothing,Zara,REGULAR HOODED KNIT CARDIGAN BROWN,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,59.99,USD,sweaters,WOMAN,Autumn,Polyester,Turkey
201642,Aisle,clothing,Zara,OVERSIZED TEXTURED WEAVE OVERSHIRT IVORY,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,20.99,USD,sweaters,WOMAN,Spring,Cotton,India
201643,End-cap,clothing,Zara,REGULAR PATCH BOMBER JACKET BROWN,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,59.99,USD,jackets,WOMAN,Autumn,Viscose,Bangladesh
201644,Aisle,clothing,Zara,HIGH-WAIST 100% FEATHER FILL PUFFER JACKET BEIGE,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,28.95,USD,t-shirts,MAN,Winter,Wool Blend,Turkey
201645,Aisle,clothing,Zara,ACID WASH DENIM JACKET SKY BLUE,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,19.95,USD,jackets,WOMAN,Autumn,Denim,Bangladesh
201646,Front of Store,clothing,Zara,SATIN CROPPED LEATHER JACKET IVORY,Jacket made of faux leather fabric. Rib elastic collar and long sleeves. Zip pockets with flaps at hip. Interior pocket. Elastic hem. Front zip closure.,35.99,USD,sweaters,MAN,Spring,Satin,China
201647,Aisle,clothing,Zara,RIBBED BAGGY FIT JEANS STONE,Roomy T-shirt made of dense cotton. Round neck and short sleeves.,56.0,USD,jackets,MAN,Summer,Cotton,Portugal
201648,End-cap,clothing,Zara,REGULAR STRIPED TEXTURED OVERSHIRT BLACK,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,50.0,USD,jackets,WOMAN,Spring,Cotton,Vietnam
201649,End-cap,clothing,Zara,TAILORED FAUX LEATHER BOMBER JACKET CHARCOAL,Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.,19.99,USD,jackets,WOMAN,Spring,Denim,India
201650,End-cap,clothing,Zara,EMBROIDERED FOREST JACKET GREY,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,16.99,USD,jackets,WOMAN,Spring,Viscose,China
201651,Front of Store,clothing,Zara,REGULAR ASYMMETRIC CROPPED KNIT SWEATER BLACK,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,32.95,USD,jackets,WOMAN,Winter,Wool,India
201652,End-cap,clothing,Zara,RELAXED PADDED DENIM JACKET OLIVE,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,16.99,USD,jackets,MAN,Autumn,Denim,India
201653,End-cap,clothing,Zara,BELTED LEATHER JACKET SAND,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,55.99,USD,sweaters,WOMAN,Winter,Wool Blend,China
201654,End-cap,clothing,Zara,TAILORED POCKET JACKET CHARCOAL,Full cut jacket with lapel collar and long sleeves. Front button closure.,35.99,USD,jackets,WOMAN,Spring,Polyester,China
201655,Aisle,clothing,Zara,OVERSIZED RETRO HIGH TOP SNEAKERS BLACK,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,35.99,USD,jeans,WOMAN,Autumn,Wool,Turkey
201656,Front of Store,clothing,Zara,REGULAR PADDED DENIM JACKET WHITE,Jacket with lapel collar and snap button details. Long sleeves with zip cuffs. Front zip pockets and interior pocket. Asymmetric front closure with metal zipper.,22.99,USD,jackets,WOMAN,Winter,Denim,China
201657,Aisle,clothing,Zara,SUEDE RUNNING SNEAKERS SAND,Relaxed fit jacket. Contrasting lapel collar and long sleeves with buttoned cuffs. Front pouch pockets. Interior pocket. Washed effect. Front zip closure.,28.95,USD,t-shirts,WOMAN,Spring,Cotton,Turkey
201658,Aisle,clothing,Zara,QUILTED PRINTED DENIM OVERSHIRT IVORY,Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.,100.99,USD,jackets,WOMAN,Autumn,Denim,Argentina
201659,End-cap,clothing,Zara,REGULAR SLIM FIT SUIT JACKET,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,43.99,USD,jackets,WOMAN,Spring,Cotton,China
201660,Aisle,clothing,Zara,STRUCTURED WOOL BLEND FELT TEXTURE JACKET ECRU,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,15.99,USD,sweaters,WOMAN,Autumn,Wool,China
201661,Aisle,clothing,Zara,TEXTURED 100% FEATHER FILL PUFFER JACKET GREY,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.,45.99,USD,jackets,WOMAN,Winter,Polyester,Brazil
201662,End-cap,clothing,Zara,SATIN ABSTRACT JACQUARD SWEATER IVORY,Cropped fine knit sweater with round neck and long sleeves.,28.99,USD,jackets,MAN,Autumn,Wool,Vietnam
201663,End-cap,clothing,Zara,DOUBLE-BREASTED OVERSIZE FIT T-SHIRT ECRU,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,57.99,USD,jackets,WOMAN,Spring,Cotton,Cambodia
201664,Aisle,clothing,Zara,STRUCTURED PURL KNIT SWEATER BLACK,Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.,56.0,USD,shoes,WOMAN,Winter,Polyester,Vietnam
201665,Aisle,clothing,Zara,BRAIDED COLOR BLOCK SWEATER SAND,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,19.99,USD,t-shirts,WOMAN,Spring,Wool,Portugal
201666,Aisle,clothing,Zara,OVERSIZED BOMBER JACKET GREY,Cotton knit tank top. Round neck with front button closure. Rib trim.,29.99,USD,shoes,WOMAN,Spring,Linen,China
201667,End-cap,clothing,Zara,EMBROIDERED WOOL BLEND FELT TEXTURE JACKET ECRU,Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,69.99,USD,jackets,WOMAN,Spring,Linen Blend,Vietnam
201668,Front of Store,clothing,Zara,TAILORED SLIM FIT SUIT JACKET NAVY,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,19.99,USD,jackets,WOMAN,Autumn,Polyester,China
201669,Front of Store,clothing,Zara,PLEATED FLARED FIT CARGO JEANS TAUPE,Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.,58.99,USD,jackets,WOMAN,Winter,Denim,Argentina
201670,Aisle,clothing,Zara,KNIT REVERSIBLE PLAID OVERSHIRT NAVY,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,27.99,USD,jackets,WOMAN,Winter,Wool Blend,China
201671,Front of Store,clothing,Zara,SLIM TEXTURED WEAVE OVERSHIRT BLACK,Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.,69.99,USD,jackets,MAN,Spring,Linen,China
201672,End-cap,clothing,Zara,QUILTED 100% WOOL SUIT JACKET TAUPE,Long sleeve high collar cropped sweater. Frayed hem.,89.99,USD,jackets,MAN,Autumn,Wool,Bangladesh
201673,End-cap,clothing,Zara,DOUBLE-BREASTED FINE KNIT CROP SWEATER CHARCOAL,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,68.95,USD,shoes,WOMAN,Winter,Polyester,Spain
201674,Front of Store,clothing,Zara,LINEN HIKING BOOTS BURGUNDY,Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.,49.95,USD,shoes,MAN,Spring,Cotton,Cambodia
201675,Front of Store,clothing,Zara,DOUBLE-BREASTED REVERSIBLE PLAID OVERSHIRT TAUPE,Faux leather jacket with padded interior. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip and interior pocket. Elastic hem. Front zip hidden by a snap button flap.,32.95,USD,jackets,WOMAN,Winter,Cotton,Turkey
201676,End-cap,clothing,Zara,STRETCH KNIT SWEATER WITH PEARLS BEIGE,Cotton knit jacket. Hooded collar and long sleeves. Rib trim. Front pouch pockets. Rib trim. Front zip closure.,15.95,USD,jackets,WOMAN,Autumn,Wool,Brazil
201677,Aisle,clothing,Zara,OVERSIZED SUEDE RETRO SNEAKERS SKY BLUE,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,19.99,USD,t-shirts,MAN,Autumn,Cotton,Brazil
201678,Front of Store,clothing,Zara,DOUBLE-BREASTED PRINTED DENIM OVERSHIRT GREY,Oversized T-shirt. Round neck and short sleeves.,42.95,USD,jackets,MAN,Summer,Cotton,Brazil
201679,Aisle,clothing,Zara,RIBBED RIPPED DENIM JACKET BEIGE,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,29.95,USD,jackets,WOMAN,Autumn,Denim,Morocco
201680,Aisle,clothing,Zara,HIGH-WAIST CONTRAST INTERIOR SWEATER WHITE,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,19.95,USD,jackets,MAN,Winter,Wool Blend,India
201681,End-cap,clothing,Zara,SATIN FAUX SHEARLING PLAID JACKET SKY BLUE,Lapel collar jacket with long sleeves with elastic cuffs. Patch pockets at hip. Elastic hem. Front snap button closure.,34.99,USD,jackets,WOMAN,Spring,Satin,Vietnam
201682,Aisle,clothing,Zara,HIGH-WAIST COTTON BLEND BOMBER JACKET STONE,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,19.95,USD,jackets,WOMAN,Autumn,Cotton,Portugal
201683,Aisle,clothing,Zara,RIBBED ZIPPERED WOOL BLEND OVERSHIRT STONE,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,39.99,USD,shoes,WOMAN,Autumn,Wool Blend,China
201684,End-cap,clothing,Zara,RELAXED WOOL BLEND FELT TEXTURE JACKET NAVY,Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.,21.95,USD,jackets,MAN,Winter,Polyester,Morocco
201685,Front of Store,clothing,Zara,TAILORED TEXTURED DENIM JACKET LIMITED EDITION ECRU,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,26.95,USD,jackets,WOMAN,Autumn,Cotton,Portugal
201686,Aisle,clothing,Zara,QUILTED STRUCTURED TEXT T-SHIRT STONE,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,17.99,USD,jackets,MAN,Summer,Linen,Turkey
201687,Front of Store,clothing,Zara,BELTED STRIPED TEXTURED OVERSHIRT STONE,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,28.99,USD,sweaters,MAN,Winter,Polyester,Brazil
201688,Aisle,clothing,Zara,PRINTED CROPPED FIT SHIRT LIMITED EDITION BURGUNDY,Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqu̩s and embroidery. Rib trim. Front snap button closure.,56.99,USD,shoes,WOMAN,Spring,Linen,Spain
201689,End-cap,clothing,Zara,MOC-TOE SUEDE BOOTS BEIGE,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,32.99,USD,jackets,MAN,Winter,Denim,Turkey
201690,Front of Store,clothing,Zara,RIBBED CABLE KNIT METALLIC SWEATER KHAKI,Jacket made of faux leather faux shearling with fleece interior. Tabbed lapel collar. Long sleeves. Zip pockets at hip. Front zip closure.,48.99,USD,jackets,WOMAN,Winter,Wool,Bangladesh
201691,Aisle,clothing,Zara,RIBBED OVERSIZED CROPPED JACKET LIMITED EDITION SAND,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,66.95,USD,jackets,WOMAN,Spring,Linen,China
201692,Aisle,clothing,Zara,SLIM COTTON OVERSHIRT KHAKI,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.95,USD,jackets,WOMAN,Spring,Linen,China
201693,Front of Store,clothing,Zara,ABSTRACT JACQUARD SWEATER ECRU,Ankle boots. Made of leather with a suede finish. Faux shearling interior and side detail. Rounded shape. Welt around upper. Back pull tab. Chunky lug soles.,38.95,USD,sweaters,MAN,Autumn,Wool,Morocco
201694,End-cap,clothing,Zara,RIB COLLAR JACKET WHITE,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,69.95,USD,jackets,MAN,Autumn,Cotton,Bangladesh
201695,End-cap,clothing,Zara,CROPPED OVERSHIRT ECRU,Cotton knit jacket. Hooded collar and long sleeves. Rib trim. Front pouch pockets. Rib trim. Front zip closure.,28.95,USD,jackets,MAN,Winter,Wool,Turkey
201696,End-cap,clothing,Zara,TEXTURED TEXTURED JACKET TAUPE,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,89.99,USD,jackets,WOMAN,Spring,Linen,Morocco
201697,End-cap,clothing,Zara,LIGHTWEIGHT BOMBER JACKET OLIVE,Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,34.99,USD,jackets,MAN,Spring,Polyester,Cambodia
201698,Aisle,clothing,Zara,BELTED PLAID OVERSHIRT KHAKI,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,22.95,USD,jackets,WOMAN,Autumn,Denim,Turkey
201699,Aisle,clothing,Zara,STRUCTURED TECHNICAL PADDED JACKET STONE,Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.,19.99,USD,shoes,WOMAN,Autumn,Cotton,India
201700,Front of Store,clothing,Zara,LINEN LEATHER JACKET KHAKI,High collar sweater with front zipper. Long sleeves. Rib trim.,65.95,USD,jackets,MAN,Summer,Linen,Turkey
201701,End-cap,clothing,Zara,PLEATED ASYMMETRICAL WOOL AND SILK BLEND SWEATER SKY BLUE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqu̩ and contrast front and back patches. Rib trim. Front snap button closure.,22.99,USD,t-shirts,WOMAN,Autumn,Polyester,Morocco
201702,End-cap,clothing,Zara,BELTED LONGLINE QUILTED JACKET,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,22.99,USD,jackets,WOMAN,Autumn,Wool,India
201703,Aisle,clothing,Zara,SLIM ASYMMETRICAL WOOL AND SILK BLEND SWEATER,Cropped jacket with lightly quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Washed effect. Rib hems. Front zip closure.,17.99,USD,jackets,MAN,Winter,Wool,China
201704,Front of Store,clothing,Zara,EMBROIDERED GEOMETRIC JACQUARD OVERSHIRT STONE,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,59.0,USD,t-shirts,MAN,Autumn,Viscose,Bangladesh
201705,Front of Store,clothing,Zara,TEXTURED STRETCH POCKET OVERSHIRT BEIGE,Denim jacket with lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed effect and rips. Front button closure.,35.95,USD,jackets,WOMAN,Autumn,Denim,Turkey
201706,Aisle,clothing,Zara,BELTED SUEDE LACELESS SNEAKERS WHITE,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,49.99,USD,jackets,WOMAN,Spring,Linen,Bangladesh
201707,Front of Store,clothing,Zara,REGULAR POCKET DENIM JACKET NAVY,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,119.99,USD,t-shirts,MAN,Autumn,Cotton,Bangladesh
201708,Aisle,clothing,Zara,STRETCH BASIC SLIM FIT T-SHIRT GREY,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,87.99,USD,jackets,MAN,Summer,Cotton,India
201709,End-cap,clothing,Zara,CROPPED CONTRAST TOPSTITCHING CROP KNIT SWEATER,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,15.99,USD,sweaters,MAN,Summer,Cotton,India
201710,Aisle,clothing,Zara,DOUBLE-BREASTED WOOL BLEND KNIT SWEATER KHAKI,Full cut jacket with lapel collar and long sleeves. Front button closure.,45.0,USD,t-shirts,MAN,Autumn,Wool,India
201711,Aisle,clothing,Zara,FAUX LEATHER OVERSIZED JACKET LIMITED EDITION BEIGE,Jacket made of cotton and linen blend fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Elastic hem. Front zip closure.,35.99,USD,jackets,MAN,Spring,Linen Blend,Turkey
201712,Front of Store,clothing,Zara,MIXED COLLAR JACKET WHITE,Relaxed fit jacket. Contrasting lapel collar and long sleeves with buttoned cuffs. Front pouch pockets. Interior pocket. Washed effect. Front zip closure.,29.95,USD,shoes,MAN,Autumn,Viscose,Bangladesh
201713,End-cap,clothing,Zara,LIGHTWEIGHT PUFFER JACKET GREY,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,96.95,USD,jackets,MAN,Winter,Wool,India
201714,Front of Store,clothing,Zara,STRUCTURED TWILL OVERSHIRT TAUPE,Short sweater with round neck and long sleeves.,28.95,USD,jackets,WOMAN,Winter,Acrylic,Morocco
201715,End-cap,clothing,Zara,EMBROIDERED V-NECK KNIT SWEATER OLIVE,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,23.99,USD,jackets,WOMAN,Autumn,Acrylic,Spain
201716,Front of Store,clothing,Zara,STRUCTURED EMBROIDERED PATCH JACKET KHAKI,Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.,22.99,USD,jackets,MAN,Spring,Denim,China
201717,Front of Store,clothing,Zara,REGULAR VINTAGE EFFECT LEATHER BOMBER JACKET WHITE,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,49.99,USD,jackets,MAN,Autumn,Polyester,China
201718,Front of Store,clothing,Zara,KNIT OVERSIZE FIT T-SHIRT IVORY,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,22.99,USD,jackets,MAN,Spring,Cotton,Bangladesh
201719,Aisle,clothing,Zara,TECHNICAL OVERSHIRT STONE,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,31.95,USD,sweaters,MAN,Autumn,Polyester,Cambodia
201720,Front of Store,clothing,Zara,UTILITY QUILTED STRUCTURED OVERSHIRT TAUPE,Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.,19.99,USD,sweaters,WOMAN,Summer,Linen,India
201721,Aisle,clothing,Zara,STRETCH TOPSTITCH SNEAKERS,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,16.95,USD,sweaters,WOMAN,Autumn,Wool Blend,Turkey
201722,Front of Store,clothing,Zara,RELAXED HOODED QUILTED JACKET SAND,Boxy bomber jacket. Rib elastic collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,17.99,USD,shoes,WOMAN,Spring,Polyester,China
201723,End-cap,clothing,Zara,GATHERED WAIST KNIT SWEATER SAND,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,34.99,USD,jackets,MAN,Autumn,Wool Blend,China
201724,Aisle,clothing,Zara,HIGH-WAIST TOPSTITCH SNEAKERS ECRU,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,35.99,USD,jackets,WOMAN,Autumn,Denim,Portugal
201725,End-cap,clothing,Zara,RELAXED FAUX SUEDE JACKET WHITE,Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.,19.99,USD,jackets,WOMAN,Autumn,Cotton,Cambodia
201726,Aisle,clothing,Zara,BOMBER JACKET BROWN,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,29.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh
201727,Aisle,clothing,Zara,STRETCH SUIT JACKET KHAKI,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,22.95,USD,jackets,WOMAN,Autumn,Polyester,Portugal
201728,Aisle,clothing,Zara,FAUX SUEDE OVERSHIRT WHITE,Quilted jacket made of technical fabric. High collar and long sleeves. Flap pocket at chest and hidden in-seam pockets at side hip. Interior pocket. Interior elastic hem. Cropped length. Front zip closure.,45.95,USD,jackets,WOMAN,Autumn,Polyester,Portugal
201729,Aisle,clothing,Zara,TAILORED TOPSTITCH SNEAKERS BEIGE,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,128.99,USD,shoes,WOMAN,Summer,Linen Blend,Turkey
201730,End-cap,clothing,Zara,LINEN BASIC FOIL KNIT SWEATER BLACK,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.99,USD,jackets,MAN,Spring,Linen,Portugal
201731,Front of Store,clothing,Zara,TECHNICAL PADDED JACKET STONE,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,43.99,USD,shoes,MAN,Winter,Cotton,Turkey
201732,Front of Store,clothing,Zara,EMBROIDERED VINTAGE EFFECT LEATHER BOMBER JACKET KHAKI,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,32.0,USD,jackets,MAN,Autumn,Acrylic,Brazil
201733,End-cap,clothing,Zara,RIBBED PADDED BOMBER JACKET OLIVE,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,24.99,USD,jackets,WOMAN,Winter,Polyester,Brazil
201734,Aisle,clothing,Zara,QUILTED PRINTED DENIM OVERSHIRT KHAKI,Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.,29.99,USD,jackets,MAN,Autumn,Cotton,Vietnam
