Product ID;brand;url;name;description;price;currency
203044;Zara;https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html;OVERSIZED MULTICOLOR SNEAKERS WHITE;Round neck sweater with jewel appliquÃ©s and long sleeves. Back opening with button closure.;25.95;USD
203045;Zara;https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html;UTILITY STRIPED KNIT SWEATER;Jacket made of faux leather fabric. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip. Front snap button closure.;35.99;USD
203046;Zara;https://www.zara.com/us/en/cropped-leather-jacket-p02521104.html;OVERSIZED HOODED DENIM JACKET BROWN;Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.;37.95;USD
203047;Zara;https://www.zara.com/us/en/cotton-overshirt-p09621103.html;RIBBED BRAIDED COLOR BLOCK SWEATER OLIVE;Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.;25.99;USD
203048;Zara;https://www.zara.com/us/en/plaid-overshirt-p00794432.html;CROPPED QUILTED STRUCTURED OVERSHIRT BEIGE;Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.;52.0;USD
203049;Zara;https://www.zara.com/us/en/pocket-puffer-jacket-p08281439.html;BELTED KNIT V-NECK SWEATER TAUPE;Jacket made of waxed finish fabric with lightly padded interior. Contrast fabric lapel collar. Long sleeves. Patch pockets at hip. Interior pocket. Slightly cropped length. Front hidden zip and button closure.;19.99;USD
203050;Zara;https://www.zara.com/us/en/100-linen-overshirt-p04224708.html;MULTIPIECE SNEAKERS CHARCOAL;Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.;29.0;USD
203051;Zara;https://www.zara.com/us/en/bomber-jacket-p05344402.html;RIBBED KNIT T-SHIRT STONE;Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;24.99;USD
203052;Zara;https://www.zara.com/us/en/faux-suede-patch-jacket-p08281357.html;TAILORED ALPACA BLEND OPEN KNIT SWEATER BEIGE;Jacket made of technical fabric with quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Rib trim. Front button closure.;33.99;USD
203053;Zara;https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html;TAILORED TECHNICAL JACKET WITH POCKETS;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.;15.95;USD
203054;Zara;https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html;RELAXED BOUCLÃ‰ TEXTURED JACKET BURGUNDY;Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliquÃ©s.;36.95;USD
203055;Zara;https://www.zara.com/us/en/slim-fit-suit-jacket-p01564520.html;REGULAR DENIM BOMBER JACKET GREY;Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;89.95;USD
203056;Zara;https://www.zara.com/us/en/washed-technical-jacket-p04695300.html;DOUBLE-BREASTED KNIT SWEATER WITH PIPING ECRU;High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.;19.99;USD
203057;Zara;https://www.zara.com/us/en/leather-biker-jacket-p05833412.html;KNIT RETRO RUNNING SNEAKERS BLACK;V-neck sweater with long sleeves. Side vents at hem.;29.95;USD
203058;Zara;https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html;CROPPED RIPPED STRAIGHT FIT JEANS OLIVE;Cropped fine knit sweater with round neck and long sleeves.;23.99;USD
203059;Zara;https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html;BELTED PADDED DENIM JACKET IVORY;Basic sweater with round neck and long sleeves. Side button details at shoulders.;19.99;USD
203060;Zara;https://www.zara.com/us/en/faux-leather-puffer-jacket-p03833302.html;FAUX FUR JEWEL SWEATER OLIVE;Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;22.99;USD
203061;Zara;https://www.zara.com/us/en/contrasting-patches-hooded-jacket-p03833400.html;HIGH-WAIST CROPPED WASHED T-SHIRT KHAKI;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.;98.99;USD
203062;Zara;https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html;BELTED FAUX LEATHER BOXY FIT JACKET SAND;Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.;58.95;USD
203063;Zara;https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html;DOUBLE-BREASTED HIKING BOOTS GREY;Jacket made of faux leather fabric. Rib elastic collar and long sleeves. Zip pockets with flaps at hip. Interior pocket. Elastic hem. Front zip closure.;19.99;USD
203064;Zara;https://www.zara.com/us/en/basic-knit-sweater-p01509115.html;CROPPED CROPPED LEATHER JACKET SKY BLUE;Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;30.99;USD
203065;Zara;https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html;GEOMETRIC JACQUARD OVERSHIRT BLACK;Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.;39.99;USD
203066;Zara;https://www.zara.com/us/en/plaid-overshirt-p00794432.html;STRUCTURED TEXT T-SHIRT NAVY;Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.;22.95;USD
203067;Zara;https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html;HIGH-WAIST QUILTED STRUCTURED OVERSHIRT BROWN;Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.;22.0;USD
203068;Zara;https://www.zara.com/us/en/braided-color-block-sweater-p03284412.html;STRETCH 100% FEATHER FILL PUFFER JACKET OLIVE;Jacket made of faux suede fabric. Ribbed elastic high collar and long sleeve. Welt pockets at hip. Rib trim. Front zip closure.;19.95;USD
203069;Zara;https://www.zara.com/us/en/faux-suede-jacket-p08281652.html;RELAXED BASIC FOIL KNIT SWEATER ECRU;Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;36.99;USD
203070;Zara;https://www.zara.com/us/en/lightweight-puffer-jacket-p04302520.html;LINEN KNIT V-NECK SWEATER ECRU;High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.;104.99;USD
203071;Zara;https://www.zara.com/us/en/suede-penny-loafers-p12644320.html;BELTED BASIC 100% WOOL SWEATER BLACK;Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.;19.99;USD
203072;Zara;https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html;OVERSIZED FAUX LEATHER BOMBER JACKET BEIGE;Ankle boots. Made of leather with a suede finish. Faux shearling interior and side detail. Rounded shape. Welt around upper. Back pull tab. Chunky lug soles.;39.99;USD
203073;Zara;https://www.zara.com/us/en/baggy-belted-jeans-p04365401.html;HIGH-WAIST KNIT SWEATER WITH PEARLS STONE;Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.;50.99;USD
203074;Zara;https://www.zara.com/us/en/textured-jacket-p04302457.html;REGULAR LONGLINE QUILTED JACKET;Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.;36.95;USD
203075;Zara;https://www.zara.com/us/en/denim-bomber-jacket-p00621400.html;BELTED 100% FEATHER FILL PUFFER JACKET GREY;Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.;39.95;USD
203076;Zara;https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html;SATIN PADDED BOMBER JACKET WHITE;Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.;25.99;USD
203077;Zara;https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307443.html;DENIM SHIRT SAND;Lapel collar jacket with long sleeves with buttoned cuffs. Patch pockets with flaps at chest and side pockets at hip. Front hidden button closure.;21.0;USD
203078;Zara;https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html;100% LINEN OVERSHIRT KHAKI;Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.;79.0;USD
203079;Zara;https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html;REGULAR PURL KNIT SWEATER TAUPE;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;13.95;USD
203080;Zara;https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html;CONTRASTING PATCHES BOMBER JACKET CHARCOAL;Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.;29.99;USD
203081;Zara;https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html;QUILTED DOUBLE STRAP SUEDE SANDALS;Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.;19.95;USD
203082;Zara;https://www.zara.com/us/en/pleated-wide-fit-jeans-p05862417.html;CROPPED TEXTURED POCKET JACKET GREY;Jacket made of wool blend fabric. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Back vents. Front double breasted button closure.;22.99;USD
203083;Zara;https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html;LINEN BASIC SLIM FIT T-SHIRT TAUPE;Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;45.99;USD
203084;Zara;https://www.zara.com/us/en/woven-leather-slides-p12708320.html;CROPPED FAUX SUEDE OVERSHIRT IVORY;RETRO SNEAKERS;64.99;USD
203085;Zara;https://www.zara.com/us/en/-p04310461.html;SATIN FAUX LEATHER PUFFER JACKET ECRU;Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.;35.99;USD
203086;Zara;https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html;TEXTURED POCKET OVERSHIRT KHAKI;Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.;69.0;USD
203087;Zara;https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584361.html;SLIM PRINTED CROPPED FIT SHIRT LIMITED EDITION BEIGE;Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.;49.99;USD
203088;Zara;https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html;DOUBLE FACED JACKET BROWN;Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.;15.95;USD
203089;Zara;https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html;OVERSIZED KNIT V-NECK SWEATER;Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.;49.95;USD
203090;Zara;https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html;STRETCH FAUX SUEDE PATCH JACKET SKY BLUE;Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.;39.95;USD
203091;Zara;https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html;CROPPED TEXTURED JACKET WHITE;High shaft boots. Lacing with eight pairs of eyelets. Back pull tab for ease. Rounded shape. Chunky lug soles.;23.99;USD
203092;Zara;https://www.zara.com/us/en/faux-suede-patch-jacket-p08281357.html;TAILORED FOIL KNIT CROP SWEATER TAUPE;Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.;52.99;USD
203093;Zara;https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html;RIBBED WOOL BLEND SUIT JACKET TAUPE;Jacket made of faux leather faux shearling with fleece interior. Tabbed lapel collar. Long sleeves. Zip pockets at hip. Front zip closure.;39.99;USD
203094;Zara;https://www.zara.com/us/en/knit-open-back-pearly-sweater-p04331152.html;HIGH-WAIST STRIPED KNIT SWEATER TAUPE;Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.;39.0;USD
203095;Zara;https://www.zara.com/us/en/faux-suede-jacket-p08281652.html;DOUBLE-BREASTED BRAIDED COLOR BLOCK SWEATER ECRU;Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.;71.95;USD
203096;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;HOODED DENIM JACKET SAND;Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliquÃ©.;14.99;USD
203097;Zara;https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html;RELAXED METAL BEAD KNIT SWEATER WHITE;Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.;65.99;USD
203098;Zara;https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html;CROPPED KNIT SWEATER WITH BUTTONS BROWN;Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.;29.95;USD
203099;Zara;https://www.zara.com/us/en/padded-corduroy-overshirt-p01063400.html;QUILTED ASYMMETRICAL WOOL AND SILK BLEND SWEATER NAVY;Jacket with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;56.95;USD
203100;Zara;https://www.zara.com/us/en/contrasting-collar-jacket-p06987331.html;KNIT CHUNKY SNEAKERS WHITE;Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.;85.95;USD
203101;Zara;https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html;OVERSIZED KNIT SWEATER OLIVE;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.;41.95;USD
203102;Zara;https://www.zara.com/us/en/technical-overshirt-p05320500.html;FINE KNIT SWEATER;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.;22.99;USD
203103;Zara;https://www.zara.com/us/en/printed-cropped-fit-shirt-limited-edition-p06224490.html;HIGH-WAIST COTTON JACKET;Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.;35.95;USD
203104;Zara;https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html;BELTED STRIPED CROP KNIT SWEATER TAUPE;Jacket with lightly padded interior. Contrasting lapel collar. Long sleeves with buttoned cuffs. Washed effect. Double welt pockets at chest and hip. Front zip closure.;23.0;USD
203105;Zara;https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html;PURL KNIT SWEATER IVORY;Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.;32.0;USD
203106;Zara;https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html;HIGH-WAIST BOMBER JACKET BEIGE;High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.;35.99;USD
203107;Zara;https://www.zara.com/us/en/textured-jacket-p04302457.html;STRETCH KNIT SWEATER WITH PEARLS BLACK;Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.;34.99;USD
203108;Zara;https://www.zara.com/us/en/multipiece-sneakers-p12215320.html;ALPACA BLEND OPEN KNIT SWEATER BROWN;Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.;38.95;USD
203109;Zara;https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html;OVERSIZED POCKET DENIM OVERSHIRT CHARCOAL;Jacket made of waxed finish fabric with lightly padded interior. Contrast fabric lapel collar. Long sleeves. Patch pockets at hip. Interior pocket. Slightly cropped length. Front hidden zip and button closure.;39.99;USD
203110;Zara;https://www.zara.com/us/en/embroidered-patch-jacket-p05320345.html;CROPPED EMBROIDERED FOREST JACKET WHITE;Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.;84.95;USD
203111;Zara;https://www.zara.com/us/en/100-linen-overshirt-p04224708.html;SUEDE STRAP SANDALS CHARCOAL;Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.;79.99;USD
203112;Zara;https://www.zara.com/us/en/suede-jacket-p02521102.html;RIBBED RIPPED STRAIGHT FIT JEANS OLIVE;Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.;49.95;USD
203113;Zara;https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html;BELTED ZIPPER MULTIPIECE SNEAKERS OLIVE;Basic sweater with round neck and long sleeves. Side button details at shoulders.;42.99;USD
203114;Zara;https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html;STRETCH LEATHER JACKET;Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.;45.0;USD
203115;Zara;https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html;SATIN WASHED TECHNICAL JACKET KHAKI;Round neck long sleeve sweater. Metallic fabric detail and frayed trim.;29.99;USD
203116;Zara;https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html;BELTED ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER STONE;Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.;45.0;USD
203117;Zara;https://www.zara.com/us/en/hooded-quilted-jacket-p00029501.html;QUILTED RETRO RUNNING SNEAKERS IVORY;Jacket made of cotton and linen blend fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Elastic hem. Front zip closure.;105.95;USD
203118;Zara;https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html;TEXTURED MOCK NECK WOOL AND SILK BLEND KNIT TOP ECRU;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.;28.95;USD
203119;Zara;https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html;SATIN JACQUARD DENIM JACKET NAVY;Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.;15.0;USD
203120;Zara;https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html;REGULAR KNIT SWEATER WITH PEARLS BURGUNDY;Jacket made of technical fabric with padded interior. High collar and long sleeves with elastic cuffs. Front pockets with hidden zip closure. Elastic hem. Front zip closure.;51.99;USD
203121;Zara;https://www.zara.com/us/en/bomber-jacket-p05039440.html;DOUBLE-BREASTED TUXEDO JACKET STONE;Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.;28.99;USD
203122;Zara;https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html;QUILTED POCKET PUFFER JACKET BROWN;Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.;31.95;USD
203123;Zara;https://www.zara.com/us/en/overshirt-p00706623.html;TAILORED CABLE KNIT METALLIC SWEATER NAVY;Round neck long sleeve sweater. Tonal pearl appliquÃ©s and open back with tie.;30.95;USD
203124;Zara;https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html;RIBBED TEXTURED JACKET STONE;Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.;15.99;USD
203125;Zara;https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html;DOUBLE-BREASTED POCKET JACKET GREY;Cotton blend sweater. Round neck and long sleeves. Contrast interior. Rib trim.;89.99;USD
203126;Zara;https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html;UTILITY CHUNKY SNEAKERS GREY;Roomy jacket made of lightweight fabric. Lapel collar and long sleeves with elastic cuffs. Contrasting patch appliquÃ©s with embroidery at front and back. Front pouch pocket. Elastic hem. Front zip closure.;29.95;USD
203127;Zara;https://www.zara.com/us/en/plaid-overshirt-p07446410.html;QUILTED WOOL AND CASHMERE BLEND RIB SWEATER KHAKI;Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.;28.0;USD
203128;Zara;https://www.zara.com/us/en/purl-knit-sweater-p03332300.html;TEXTURED DENIM JACKET LIMITED EDITION NAVY #3;Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.;129.95;USD
203129;Zara;https://www.zara.com/us/en/fleece-overshirt-p01248320.html;DOUBLE-BREASTED SUEDE STRAP SANDALS BLACK;Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;18.0;USD
203130;Zara;https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html;RELAXED KNIT SWEATER WITH RIPS SAND;Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.;69.95;USD
203131;Zara;https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html;EMBROIDERED CHUNKY SNEAKERS NAVY;Jacket made of dense technical fabric. Lapel collar and long sleeves with buttoned cuffs. Multi-functional front pockets. Front zip hidden by a snap button flap.;69.95;USD
203132;Zara;https://www.zara.com/us/en/technical-padded-jacket-p06518501.html;TEXTURED STRUCTURED TWILL OVERSHIRT OLIVE;Round neck long sleeve sweater. Openwork detail with rips.;63.99;USD
203133;Zara;https://www.zara.com/us/en/suede-penny-loafers-p12644320.html;BELTED FAUX FUR JEWEL SWEATER SAND;Woven V-neckline long sleeve sweater. Asymmetric hem.;16.99;USD
203134;Zara;https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html;REGULAR TOPSTITCH SNEAKERS OLIVE;Faux leather jacket with padded interior. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip and interior pocket. Elastic hem. Front zip hidden by a snap button flap.;65.99;USD
203135;Zara;https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html;CROPPED WOOL AND CASHMERE BLEND RIB SWEATER STONE;Wool and silk blend top. High collar and long sleeves.;28.0;USD
203136;Zara;https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html;KNIT SWEATER WITH PIPING TAUPE;Relaxed fit jacket. Contrasting lapel collar and long sleeves with buttoned cuffs. Front pouch pockets. Interior pocket. Washed effect. Front zip closure.;53.99;USD
203137;Zara;https://www.zara.com/us/en/lightweight-bomber-jacket-p08281315.html;COLOR BLOCK PUFFER JACKET GREY;Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.;29.99;USD
203138;Zara;https://www.zara.com/us/en/flared-fit-cargo-jeans-p06688411.html;RELAXED TEXTURED SWEATER BEIGE;Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.;41.95;USD
203139;Zara;https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html;FAUX SUEDE PATCH JACKET OLIVE;High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.;29.99;USD
203140;Zara;https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html;STRAP SANDALS WHITE;Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.;66.99;USD
203141;Zara;https://www.zara.com/us/en/knit-pearl-sweater-p04331165.html;TAILORED STRETCH SUIT JACKET STONE;Jacket made of technical fabric with brushed interior. High collar with adjustable hood. Long sleeves with cuffs and adhesive straps. Zip pockets at chest and hip. Front zip closure.;39.99;USD
203142;Zara;https://www.zara.com/us/en/suede-high-tops-p12120320.html;UTILITY STRUCTURED TEXT T-SHIRT BURGUNDY;Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;21.99;USD
203143;Zara;https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html;SLIM PADDED CORDUROY OVERSHIRT GREY;Round neck long sleeve sweater. Contrasting piping detail. Rib trim.;26.95;USD
203144;Zara;https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html;UTILITY WOOL AND CASHMERE BLEND RIB SWEATER ECRU;Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.;21.99;USD
203145;Zara;https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html;LINEN SUEDE RUNNING SNEAKERS BEIGE;Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.;33.0;USD
203146;Zara;https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html;PLEATED BASIC KNIT SWEATER OLIVE;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.;69.95;USD
203147;Zara;https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html;HIGH-WAIST LONGLINE QUILTED JACKET BEIGE;Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.;69.99;USD
203148;Zara;https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html;TEXTURED OVERSHIRT SKY BLUE;Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliquÃ©s and embroidery. Rib trim. Front snap button closure.;23.0;USD
203149;Zara;https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html;RELAXED PRINTED CROPPED FIT SHIRT LIMITED EDITION ECRU;Long sleeve high collar cropped sweater. Frayed hem.;13.99;USD
203150;Zara;https://www.zara.com/us/en/suede-strap-sandals-p12707320.html;STRUCTURED COLORBLOCK KNIT CROP SWEATER GREY;Jacket made of dense technical fabric. Lapel collar and long sleeves with buttoned cuffs. Multi-functional front pockets. Front zip hidden by a snap button flap.;15.0;USD
203151;Zara;https://www.zara.com/us/en/pocket-jacket-p06318507.html;TEXTURED TECHNICAL JACKET WITH POCKETS BEIGE;Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.;66.0;USD
203152;Zara;https://www.zara.com/us/en/multipiece-sneakers-p12215320.html;KNIT SWEATER WITH PIPING TAUPE #3;High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.;44.0;USD
